workflow_id,specialty_id,chip_id,group,chip_text,order,search_terms,tags
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-1,symptoms,thyroid symptoms,1,"thyroid, symptoms",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-2,symptoms,weight change reviewed,2,"weight, loss, gain",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-3,symptoms,heat or cold intolerance reviewed,3,"heat, cold, intolerance",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-4,symptoms,palpitations reviewed,4,"palpitations, heart, racing",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-5,symptoms,tremor reviewed,5,"tremor, shaking",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-6,symptoms,bowel habit reviewed,6,"bowel, habit, diarrhoea",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-7,symptoms,mood and energy context reviewed,7,"mood, energy, fatigue, anxiety",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-symptoms-8,symptoms,neck swelling or goiter context reviewed,8,"neck, swelling, goiter, lump",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-relevant_negatives-1,relevant_negatives,no chest pain reported if relevant,1,"chest, pain",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-relevant_negatives-2,relevant_negatives,no severe palpitations reported if relevant,2,"severe, palpitations, sustained",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-relevant_negatives-3,relevant_negatives,no dysphagia reported if relevant,3,"dysphagia, swallowing",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-relevant_negatives-4,relevant_negatives,no voice change reported if relevant,4,"voice, hoarseness",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-exam_findings-1,exam_findings,vitals documented if measured,1,"vitals, BP, pulse",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-exam_findings-2,exam_findings,neck examination documented if assessed,2,"neck, thyroid, goiter, nodule",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-exam_findings-3,exam_findings,tremor documented if assessed,3,"tremor, fine",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-exam_findings-4,exam_findings,eye signs documented if assessed,4,"eye, exophthalmos, lid lag",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-exam_findings-5,exam_findings,weight documented if measured,5,"weight, BMI",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-investigations-1,investigations,thyroid function tests reviewed if ordered,1,"TFT, TSH, T4, T3",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-investigations-2,investigations,thyroid antibodies reviewed if available,2,"antibodies, TPO, Tg",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-investigations-3,investigations,ultrasound report reviewed if available,3,"ultrasound, thyroid, US",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-investigations-4,investigations,previous records reviewed if available,4,"previous, records",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-plan_phrases-1,plan_phrases,clinician-entered plan documented,1,"plan, management",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-plan_phrases-2,plan_phrases,medication plan documented if clinician decided,2,"medication, antithyroid, beta",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-plan_phrases-3,plan_phrases,referral documented if clinician decided,3,"referral, endocrinology",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-plan_phrases-4,plan_phrases,follow-up documented if arranged,4,"follow, up",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-follow_up-1,follow_up,4-6 weeks,1,"four, six, weeks",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-follow_up-2,follow_up,6-8 weeks,2,"six, eight, weeks",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-follow_up-3,follow_up,sooner if worsening,3,"sooner, worsening",endocrinology
endo-thyroid-symptoms,Endocrinology,endo-thyroid-symptoms-follow_up-4,follow_up,PRN,4,"PRN, as needed",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-symptoms-1,symptoms,hypothyroidism follow-up,1,"hypothyroidism, followup, underactive",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-symptoms-2,symptoms,fatigue and energy reviewed,2,"fatigue, energy, tiredness",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-symptoms-3,symptoms,cold intolerance reviewed,3,"cold, intolerance",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-symptoms-4,symptoms,weight change reviewed,4,"weight, gain",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-symptoms-5,symptoms,constipation reviewed,5,constipation,endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-symptoms-6,symptoms,dry skin and hair loss reviewed,6,"dry, skin, hair, loss",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-symptoms-7,symptoms,medication adherence discussed,7,"medication, adherence, levothyroxine",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-relevant_negatives-1,relevant_negatives,no palpitations reported if relevant,1,"palpitations, racing",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-relevant_negatives-2,relevant_negatives,no chest pain reported if relevant,2,"chest, pain",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-exam_findings-1,exam_findings,weight documented if measured,1,"weight, BMI",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-exam_findings-2,exam_findings,pulse documented if measured,2,"pulse, heart, rate",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-exam_findings-3,exam_findings,neck examination documented if assessed,3,"neck, thyroid, examination",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-investigations-1,investigations,TSH reviewed if available,1,"TSH, thyroid, stimulating",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-investigations-2,investigations,free T4 reviewed if available,2,"free, T4, thyroxine",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-investigations-3,investigations,previous records reviewed if available,3,"previous, records",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-plan_phrases-1,plan_phrases,clinician-entered plan documented,1,"plan, management",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-plan_phrases-2,plan_phrases,medication plan documented if clinician decided,2,"medication, levothyroxine, dose",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-plan_phrases-3,plan_phrases,adherence discussed if applicable,3,"adherence, compliance",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-plan_phrases-4,plan_phrases,follow-up documented if arranged,4,"follow, up",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-follow_up-1,follow_up,6-8 weeks,1,"six, eight, weeks",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-follow_up-2,follow_up,3-6 months if stable,2,"three, six, stable",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-follow_up-3,follow_up,sooner if symptom change,3,"sooner, change",endocrinology
endo-hypothyroidism-followup,Endocrinology,endo-hypothyroidism-followup-follow_up-4,follow_up,PRN,4,"PRN, as needed",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-1,symptoms,hyperthyroidism follow-up,1,"hyperthyroidism, overactive, followup",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-2,symptoms,palpitations reviewed,2,"palpitations, heart, racing",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-3,symptoms,heat intolerance reviewed,3,"heat, intolerance",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-4,symptoms,tremor reviewed,4,"tremor, shaking",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-5,symptoms,weight change reviewed,5,"weight, loss",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-6,symptoms,anxiety or irritability reviewed,6,"anxiety, irritability, mood",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-7,symptoms,bowel habit reviewed,7,"bowel, habit, diarrhoea",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-8,symptoms,eye symptoms reviewed,8,"eye, visual, proptosis, dry",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-symptoms-9,symptoms,medication adherence discussed,9,"medication, adherence, carbimazole",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-relevant_negatives-1,relevant_negatives,no chest pain reported,1,"chest, pain",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-relevant_negatives-2,relevant_negatives,no syncope reported,2,"syncope, faint",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-relevant_negatives-3,relevant_negatives,no visual loss reported if relevant,3,"visual, loss, vision",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-exam_findings-1,exam_findings,pulse documented if measured,1,"pulse, heart, rate",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-exam_findings-2,exam_findings,thyroid examination documented if assessed,2,"thyroid, goiter, bruit",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-exam_findings-3,exam_findings,eye signs documented if assessed,3,"eye, proptosis, lid, lag",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-exam_findings-4,exam_findings,tremor documented if assessed,4,"tremor, fine",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-exam_findings-5,exam_findings,weight documented if measured,5,"weight, BMI",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-investigations-1,investigations,thyroid function tests reviewed if available,1,"TFT, TSH, T4, T3",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-investigations-2,investigations,TSI or antibody levels reviewed if ordered,2,"TSI, TRAb, antibodies",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-investigations-3,investigations,previous records reviewed if available,3,"previous, records",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-plan_phrases-1,plan_phrases,clinician-entered plan documented,1,"plan, management",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-plan_phrases-2,plan_phrases,medication plan documented if clinician decided,2,"medication, carbimazole, beta",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-plan_phrases-3,plan_phrases,referral documented if clinician decided,3,"referral, endocrinology, surgery",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-plan_phrases-4,plan_phrases,follow-up documented if arranged,4,"follow, up",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-follow_up-1,follow_up,4-6 weeks,1,"four, six, weeks",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-follow_up-2,follow_up,6-8 weeks,2,"six, eight, weeks",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-follow_up-3,follow_up,sooner if worsening,3,"sooner, worsening",endocrinology
endo-hyperthyroidism-followup,Endocrinology,endo-hyperthyroidism-followup-follow_up-4,follow_up,PRN,4,"PRN, as needed",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-1,symptoms,weight management documentation,1,"weight, management, obesity",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-2,symptoms,BMI documented if measured,2,"BMI, body, mass, index",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-3,symptoms,weight trend reviewed,3,"weight, trend, gain, loss",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-4,symptoms,diet context reviewed,4,"diet, nutrition, eating",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-5,symptoms,physical activity context reviewed,5,"physical, activity, exercise",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-6,symptoms,sleep context reviewed,6,"sleep, quality, apnea",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-7,symptoms,other health conditions context reviewed,7,"comorbidity, diabetes, HTN, lipids",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-symptoms-8,symptoms,medication history reviewed if relevant,8,"medication, weight, gain",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-relevant_negatives-1,relevant_negatives,no acute symptoms reported,1,"acute, symptoms",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-relevant_negatives-2,relevant_negatives,no unexplained weight loss reported if applicable,2,"weight, loss, unexplained",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-exam_findings-1,exam_findings,blood pressure documented if measured,1,"BP, blood, pressure",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-exam_findings-2,exam_findings,waist circumference documented if measured,2,"waist, circumference",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-exam_findings-3,exam_findings,weight and BMI documented if measured,3,"weight, BMI",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-investigations-1,investigations,HbA1c or glucose reviewed if ordered,1,"HbA1c, glucose, diabetes",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-investigations-2,investigations,lipid profile reviewed if ordered,2,"lipid, cholesterol",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-investigations-3,investigations,thyroid function reviewed if ordered,3,"TSH, TFT",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-plan_phrases-1,plan_phrases,clinician-entered plan documented,1,"plan, management",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-plan_phrases-2,plan_phrases,lifestyle counseling documented if discussed,2,"lifestyle, diet, exercise",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-plan_phrases-3,plan_phrases,referral documented if clinician decided,3,"referral, dietician, endocrinology",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-plan_phrases-4,plan_phrases,follow-up documented if arranged,4,"follow, up",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-follow_up-1,follow_up,4-6 weeks,1,"four, six, weeks",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-follow_up-2,follow_up,3 months,2,"three, months",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-follow_up-3,follow_up,sooner if needed,3,"sooner, needed",endocrinology
endo-obesity-counseling-documentation,Endocrinology,endo-obesity-counseling-documentation-follow_up-4,follow_up,PRN,4,"PRN, as needed",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-1,symptoms,hypoglycemia review,1,"hypoglycemia, hypo, low, sugar",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-2,symptoms,episode frequency reviewed,2,"frequency, how often",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-3,symptoms,timing and context documented,3,"timing, context, when",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-4,symptoms,symptoms reviewed,4,"symptoms, sweating, tremor, palpitations",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-5,symptoms,glucose values reviewed if available,5,"glucose, values, levels",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-6,symptoms,medication context reviewed,6,"medication, insulin, sulfonylurea",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-7,symptoms,meal and activity context reviewed,7,"meal, activity, exercise, missed",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-symptoms-8,symptoms,awareness symptoms reviewed,8,"awareness, warning, symptoms",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-relevant_negatives-1,relevant_negatives,no loss of consciousness reported,1,"loss, consciousness, LOC",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-relevant_negatives-2,relevant_negatives,no seizure reported,2,"seizure, fit, convulsion",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-relevant_negatives-3,relevant_negatives,no severe hypoglycemia requiring assistance reported if applicable,3,"severe, assistance, help",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-exam_findings-1,exam_findings,vitals documented if measured,1,"vitals, BP, pulse",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-exam_findings-2,exam_findings,glucose level documented if measured,2,"glucose, bedside, BM",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-exam_findings-3,exam_findings,general appearance documented if assessed,3,"appearance, well",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-investigations-1,investigations,glucose log reviewed if available,1,"glucose, log, diary",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-investigations-2,investigations,HbA1c reviewed if available,2,"HbA1c, A1c",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-investigations-3,investigations,medication list reviewed if available,3,"medication, list, insulin",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-plan_phrases-1,plan_phrases,clinician-entered plan documented,1,"plan, management",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-plan_phrases-2,plan_phrases,medication plan documented if clinician decided,2,"medication, adjustment",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-plan_phrases-3,plan_phrases,safety-netting documented if discussed,3,"safety, netting",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-plan_phrases-4,plan_phrases,glucose monitoring plan discussed if applicable,4,"glucose, monitoring, frequency",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-plan_phrases-5,plan_phrases,follow-up documented if arranged,5,"follow, up",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-follow_up-1,follow_up,1-2 weeks,1,"one, two, weeks",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-follow_up-2,follow_up,2-4 weeks,2,"two, four, weeks",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-follow_up-3,follow_up,sooner if recurrent,3,"sooner, recurrent",endocrinology
endo-hypoglycemia-review,Endocrinology,endo-hypoglycemia-review-follow_up-4,follow_up,PRN,4,"PRN, as needed",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-symptoms-1,symptoms,PCOS metabolic review,1,"PCOS, polycystic, ovarian",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-symptoms-2,symptoms,cycle pattern reviewed,2,"cycle, menstrual, period",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-symptoms-3,symptoms,weight and BMI context reviewed,3,"weight, BMI, obesity",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-symptoms-4,symptoms,acne and hirsutism context reviewed,4,"acne, hirsutism, hair, excess",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-symptoms-5,symptoms,glucose and insulin resistance context reviewed,5,"glucose, insulin, resistance, HOMA",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-symptoms-6,symptoms,fertility concern reviewed if relevant,6,"fertility, conception, pregnancy",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-symptoms-7,symptoms,lifestyle context reviewed,7,"lifestyle, diet, exercise",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-relevant_negatives-1,relevant_negatives,no acute pelvic pain reported if relevant,1,"pelvic, pain, acute",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-relevant_negatives-2,relevant_negatives,no galactorrhea reported if relevant,2,"galactorrhea, nipple, discharge",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-exam_findings-1,exam_findings,weight and BMI documented if measured,1,"weight, BMI",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-exam_findings-2,exam_findings,blood pressure documented if measured,2,"BP, blood, pressure",endocrinology
endo-pcos-metabolic-review,Endocrinology,endo-pcos-metabolic-review-exam_findings-3,exam_findings,acne and hirsutism documented if assessed,3,"acne, hirsutism, Ferriman",endocrinology
