workflow_id,specialty_id,chip_id,group,chip_text,order,search_terms,tags
peds-cough,Pediatrics,peds-cough-p36,plan_phrases,hydration advice discussed,36,"hydration, fluids",plan
peds-cough,Pediatrics,peds-cough-p37,plan_phrases,return precautions discussed,37,return precautions,plan
peds-cough,Pediatrics,peds-cough-p38,plan_phrases,parent/guardian advice discussed,38,parent guidance,plan
peds-cough,Pediatrics,peds-cough-f39,follow_up,2-3 days if not improving,39,2-3 days,followup
peds-cough,Pediatrics,peds-cough-f40,follow_up,sooner if worsening,40,sooner,followup
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s1,symptoms,vomiting,1,vomiting,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s2,symptoms,vomiting frequency,2,"how many times, frequency",gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s3,symptoms,diarrhea,3,diarrhea,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s4,symptoms,diarrhea frequency,4,diarrhea how many times daily,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s5,symptoms,watery stool,5,"watery, loose",gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s6,symptoms,blood or mucus in stool,6,"blood, mucus",gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s7,symptoms,fever,7,fever,acute
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s8,symptoms,abdominal pain,8,"abdominal pain, cramps",gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s9,symptoms,reduced oral intake,9,"not drinking, not eating",gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s10,symptoms,reduced urine output,10,fewer wet diapers,renal
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-s11,symptoms,lethargy,11,"lethargic, tired",general
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-n12,relevant_negatives,no blood in vomit,12,no hematemesis,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-n13,relevant_negatives,no blood in stool,13,no hematochezia,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-n14,relevant_negatives,no severe abdominal pain,14,no severe pain,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-n15,relevant_negatives,no fever,15,no fever,acute
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-n16,relevant_negatives,no bilious vomiting,16,no green vomitus,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-n17,relevant_negatives,no reduced consciousness,17,no drowsiness,neuro
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e18,exam_findings,hydration adequate,18,"good hydration, moist mm",general
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e19,exam_findings,dry mucous membranes,19,"dry mm, dry mouth",general
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e20,exam_findings,decreased skin turgor,20,decreased turgor,general
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e21,exam_findings,abdomen soft non-tender,21,abdomen benign,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e22,exam_findings,abdominal tenderness if assessed,22,abdominal tenderness,gi
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e23,exam_findings,child alert,23,alert,general
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e24,exam_findings,afebrile,24,afebrile,vitals
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-e25,exam_findings,tachycardia,25,"tachycardia, heart rate elevated",vitals
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-r26,red_flags,dehydration signs,26,"dehydration, severe","gi,high_safety"
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-r27,red_flags,blood in stool,27,"hematochezia, dysentery","gi,high_safety"
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-r28,red_flags,persistent vomiting,28,"persistent vomiting, unable to keep fluids","gi,high_safety"
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-r29,red_flags,lethargy,29,"lethargic, difficult to rouse","neuro,high_safety"
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-r30,red_flags,reduced urine output,30,decreased wet diapers,"renal,high_safety"
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-r31,red_flags,age under 6 months,31,young infant,"gi,high_safety"
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-r32,red_flags,bilious vomiting,32,green vomitus,"gi,high_safety"
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-p33,plan_phrases,oral rehydration solution advised,33,"ORS, rehydration",plan
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-p34,plan_phrases,continue breastfeeding advice discussed,34,breastfeeding continue if applicable,plan
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-p35,plan_phrases,bland diet advised,35,"BRAT diet, easy foods",plan
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-p36,plan_phrases,return precautions discussed,36,return precautions,plan
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-p37,plan_phrases,sick note/ care form issued as per clinician,37,"sick note, care certificate",plan
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-f38,follow_up,1-2 days if not improving,38,1-2 days,followup
peds-vomiting-diarrhea,Pediatrics,peds-vomiting-diarrhea-f39,follow_up,sooner if worsening,39,sooner,followup
peds-rash,Pediatrics,peds-rash-s1,symptoms,rash,1,"rash, skin eruption",dermatology
peds-rash,Pediatrics,peds-rash-s2,symptoms,itching,2,"itching, pruritus",dermatology
peds-rash,Pediatrics,peds-rash-s3,symptoms,fever,3,fever,acute
peds-rash,Pediatrics,peds-rash-s4,symptoms,rash distribution,4,"distribution, where on body",dermatology
peds-rash,Pediatrics,peds-rash-s5,symptoms,new medication or exposure,5,"new meds, new exposure",general
peds-rash,Pediatrics,peds-rash-s6,symptoms,contact history,6,"contact with sick, exposure",general
peds-rash,Pediatrics,peds-rash-s7,symptoms,recent travel,7,travel history,general
peds-rash,Pediatrics,peds-rash-s8,symptoms,oral intake affected,8,"eating, drinking",general
peds-rash,Pediatrics,peds-rash-n9,relevant_negatives,no breathing difficulty,9,no SOB,respiratory
peds-rash,Pediatrics,peds-rash-n10,relevant_negatives,no mucosal involvement,10,"no oral ulcers, no conjunctival injection",dermatology
peds-rash,Pediatrics,peds-rash-n11,relevant_negatives,no non-blanching rash,11,no petechiae,dermatology
peds-rash,Pediatrics,peds-rash-n12,relevant_negatives,no facial or lip swelling,12,no angioedema,dermatology
peds-rash,Pediatrics,peds-rash-n13,relevant_negatives,no fever,13,no fever,acute
peds-rash,Pediatrics,peds-rash-n14,relevant_negatives,no joint swelling,14,no joint pain,msk
peds-rash,Pediatrics,peds-rash-e15,exam_findings,rash morphology documented,15,"maculopapular, vesicular, urticarial if assessed",dermatology
peds-rash,Pediatrics,peds-rash-e16,exam_findings,rash blanching,16,"blanching, blanch test if assessed",dermatology
peds-rash,Pediatrics,peds-rash-e17,exam_findings,mucous membranes clear,17,"mucosa clear, no oral lesions",dermatology
peds-rash,Pediatrics,peds-rash-e18,exam_findings,afebrile,18,afebrile,vitals
peds-rash,Pediatrics,peds-rash-e19,exam_findings,febrile,19,febrile,vitals
peds-rash,Pediatrics,peds-rash-e20,exam_findings,child well appearing,20,"well, no distress",general
peds-rash,Pediatrics,peds-rash-r21,red_flags,non-blanching rash,21,"petechiae, purpura","dermatology,high_safety"
peds-rash,Pediatrics,peds-rash-r22,red_flags,mucosal involvement,22,"mucosal lesions, conjunctival injection","dermatology,high_safety"
peds-rash,Pediatrics,peds-rash-r23,red_flags,facial or lip swelling,23,"angioedema, periorbital","dermatology,high_safety"
peds-rash,Pediatrics,peds-rash-r24,red_flags,respiratory distress with rash,24,breathing difficulty,"respiratory,high_safety"
peds-rash,Pediatrics,peds-rash-r25,red_flags,blistering rash,25,"blisters, bullae","dermatology,high_safety"
peds-rash,Pediatrics,peds-rash-r26,red_flags,fever with rash ill appearing,26,"ill appearing, toxic","general,high_safety"
peds-rash,Pediatrics,peds-rash-p27,plan_phrases,topical treatment as per clinician plan,27,"topical, cream",plan
peds-rash,Pediatrics,peds-rash-p28,plan_phrases,emollient use discussed,28,"emollient, moisturizer",plan
peds-rash,Pediatrics,peds-rash-p29,plan_phrases,antihistamine use as per clinician plan,29,antihistamine,plan
peds-rash,Pediatrics,peds-rash-p30,plan_phrases,avoid scratching discussed,30,"scratching, itch relief",plan
peds-rash,Pediatrics,peds-rash-p31,plan_phrases,return precautions discussed,31,return precautions,plan
peds-rash,Pediatrics,peds-rash-p32,plan_phrases,parent/guardian advice discussed,32,parent guidance,plan
peds-rash,Pediatrics,peds-rash-f33,follow_up,2-3 days if not improving,33,2-3 days,followup
peds-rash,Pediatrics,peds-rash-f34,follow_up,sooner if worsening,34,sooner,followup
peds-poor-feeding,Pediatrics,peds-poor-feeding-s1,symptoms,reduced feeding,1,"reduced feeding, not feeding well",feeding
peds-poor-feeding,Pediatrics,peds-poor-feeding-s2,symptoms,vomiting,2,"vomiting, posseting",gi
peds-poor-feeding,Pediatrics,peds-poor-feeding-s3,symptoms,fever,3,fever,acute
peds-poor-feeding,Pediatrics,peds-poor-feeding-s4,symptoms,lethargy,4,"lethargic, sleepy, low energy",general
peds-poor-feeding,Pediatrics,peds-poor-feeding-s5,symptoms,reduced urine output,5,fewer wet diapers,renal
peds-poor-feeding,Pediatrics,peds-poor-feeding-s6,symptoms,weight concern,6,"weight, growth concern",growth
peds-poor-feeding,Pediatrics,peds-poor-feeding-s7,symptoms,breastfeeding details,7,"breastfeeding, latch, duration if relevant",feeding
peds-poor-feeding,Pediatrics,peds-poor-feeding-s8,symptoms,formula feeding details,8,"formula, quantity, feeds if relevant",feeding
peds-poor-feeding,Pediatrics,peds-poor-feeding-s9,symptoms,crying pattern,9,"crying, constant crying",general
peds-poor-feeding,Pediatrics,peds-poor-feeding-s10,symptoms,recent illness,10,recent infection,general
peds-poor-feeding,Pediatrics,peds-poor-feeding-n11,relevant_negatives,no respiratory distress,11,no RD,respiratory
peds-poor-feeding,Pediatrics,peds-poor-feeding-n12,relevant_negatives,no persistent vomiting,12,no persistent vomiting,gi
peds-poor-feeding,Pediatrics,peds-poor-feeding-n13,relevant_negatives,no diarrhea,13,no diarrhea,gi
peds-poor-feeding,Pediatrics,peds-poor-feeding-n14,relevant_negatives,no fever,14,no fever,acute
peds-poor-feeding,Pediatrics,peds-poor-feeding-n15,relevant_negatives,no lethargy,15,"no lethargy, active",general
peds-poor-feeding,Pediatrics,peds-poor-feeding-n16,relevant_negatives,urine output maintained,16,"wet diapers, output adequate",renal
peds-poor-feeding,Pediatrics,peds-poor-feeding-e17,exam_findings,hydration status assessed,17,hydration assessed,general
peds-poor-feeding,Pediatrics,peds-poor-feeding-e18,exam_findings,hydration adequate,18,good hydration,general
peds-poor-feeding,Pediatrics,peds-poor-feeding-e19,exam_findings,decreased skin turgor,19,"dry, dehydration",general
peds-poor-feeding,Pediatrics,peds-poor-feeding-e20,exam_findings,activity level documented,20,"active, alert, playing",general
peds-poor-feeding,Pediatrics,peds-poor-feeding-e21,exam_findings,weight documented if measured,21,weight recorded,growth
peds-poor-feeding,Pediatrics,peds-poor-feeding-e22,exam_findings,child alert,22,alert,general
peds-poor-feeding,Pediatrics,peds-poor-feeding-e23,exam_findings,child lethargic,23,lethargic,"general,high_safety"
peds-poor-feeding,Pediatrics,peds-poor-feeding-r24,red_flags,dehydration signs,24,"dehydration, severe","general,high_safety"
peds-poor-feeding,Pediatrics,peds-poor-feeding-r25,red_flags,lethargy,25,"lethargic, difficult to rouse","neuro,high_safety"
peds-poor-feeding,Pediatrics,peds-poor-feeding-r26,red_flags,age under 3 months,26,"young infant, neonatal","neonatal,high_safety"
peds-poor-feeding,Pediatrics,peds-poor-feeding-r27,red_flags,persistent vomiting,27,"vomiting, unable to feed","gi,high_safety"
peds-poor-feeding,Pediatrics,peds-poor-feeding-r28,red_flags,significant weight loss,28,weight loss,"growth,high_safety"
peds-poor-feeding,Pediatrics,peds-poor-feeding-r29,red_flags,reduced urine output,29,no wet diapers,"renal,high_safety"
peds-poor-feeding,Pediatrics,peds-poor-feeding-p30,plan_phrases,breastfeeding support discussed,30,"breastfeeding, lactation if relevant",plan
peds-poor-feeding,Pediatrics,peds-poor-feeding-p31,plan_phrases,feeding advice discussed,31,feeding guidance,plan
peds-poor-feeding,Pediatrics,peds-poor-feeding-p32,plan_phrases,hydration advice discussed,32,"hydration, fluids",plan
peds-poor-feeding,Pediatrics,peds-poor-feeding-p33,plan_phrases,return precautions discussed,33,return precautions,plan
peds-poor-feeding,Pediatrics,peds-poor-feeding-p34,plan_phrases,weight monitoring advised,34,weight check,plan
peds-poor-feeding,Pediatrics,peds-poor-feeding-f35,follow_up,1-2 days,35,1-2 days,followup
peds-poor-feeding,Pediatrics,peds-poor-feeding-f36,follow_up,sooner if worsening,36,sooner,followup
peds-ear-pain,Pediatrics,peds-ear-pain-s1,symptoms,ear pain,1,"ear pain, otalgia",ent
peds-ear-pain,Pediatrics,peds-ear-pain-s2,symptoms,ear pulling,2,"ear pulling, tugging",ent
peds-ear-pain,Pediatrics,peds-ear-pain-s3,symptoms,fever,3,fever,acute
peds-ear-pain,Pediatrics,peds-ear-pain-s4,symptoms,ear discharge,4,"ear discharge, otorrhea",ent
peds-ear-pain,Pediatrics,peds-ear-pain-s5,symptoms,hearing concern,5,"hearing, not responding",ent
peds-ear-pain,Pediatrics,peds-ear-pain-s6,symptoms,recent URTI symptoms,6,"recent cold, runny nose",ent
peds-ear-pain,Pediatrics,peds-ear-pain-s7,symptoms,irritability,7,"irritability, fussy",general
peds-ear-pain,Pediatrics,peds-ear-pain-s8,symptoms,sleep disturbance,8,sleep disturbance,general
peds-ear-pain,Pediatrics,peds-ear-pain-n9,relevant_negatives,no mastoid swelling,9,no postauricular swelling,ent
peds-ear-pain,Pediatrics,peds-ear-pain-n10,relevant_negatives,no dizziness,10,no vertigo,ent
peds-ear-pain,Pediatrics,peds-ear-pain-n11,relevant_negatives,no fever,11,no fever,acute
peds-ear-pain,Pediatrics,peds-ear-pain-n12,relevant_negatives,no ear discharge,12,no otorrhea,ent
peds-ear-pain,Pediatrics,peds-ear-pain-n13,relevant_negatives,no head trauma,13,no injury,ent
peds-ear-pain,Pediatrics,peds-ear-pain-e14,exam_findings,otoscopy findings if assessed,14,"tympanic membrane, otoscopy if assessed",ent
peds-ear-pain,Pediatrics,peds-ear-pain-e15,exam_findings,tympanic membrane normal if assessed,15,TM normal if assessed,ent
peds-ear-pain,Pediatrics,peds-ear-pain-e16,exam_findings,tympanic membrane red and bulging,16,"red bulging, TM inflamed if assessed",ent
peds-ear-pain,Pediatrics,peds-ear-pain-e17,exam_findings,external ear normal,17,external ear clear,ent
peds-ear-pain,Pediatrics,peds-ear-pain-e18,exam_findings,mastoid non-tender,18,mastoid no tenderness,ent
peds-ear-pain,Pediatrics,peds-ear-pain-e19,exam_findings,afebrile,19,afebrile,vitals
peds-ear-pain,Pediatrics,peds-ear-pain-e20,exam_findings,febrile,20,febrile,vitals
peds-ear-pain,Pediatrics,peds-ear-pain-e21,exam_findings,throat clear,21,throat normal,ent
peds-ear-pain,Pediatrics,peds-ear-pain-r22,red_flags,mastoid tenderness or swelling,22,"mastoiditis, postauricular","ent,high_safety"
peds-ear-pain,Pediatrics,peds-ear-pain-r23,red_flags,significant hearing loss,23,hearing loss,"ent,high_safety"
peds-ear-pain,Pediatrics,peds-ear-pain-r24,red_flags,recurrent ear infections,24,recurrent AOM,"ent,high_safety"
peds-ear-pain,Pediatrics,peds-ear-pain-r25,red_flags,fever with severe ear pain,25,severe pain,"ent,high_safety"
peds-ear-pain,Pediatrics,peds-ear-pain-r26,red_flags,foreign body suspected,26,foreign body,"ent,high_safety"
peds-ear-pain,Pediatrics,peds-ear-pain-p27,plan_phrases,supportive care discussed,27,supportive,plan
peds-ear-pain,Pediatrics,peds-ear-pain-p28,plan_phrases,analgesic use as per clinician plan,28,"analgesic, pain relief",plan
peds-ear-pain,Pediatrics,peds-ear-pain-p29,plan_phrases,antibiotic use as per clinician plan,29,antibiotic if indicated per clinician,plan
peds-ear-pain,Pediatrics,peds-ear-pain-p30,plan_phrases,return precautions discussed,30,return precautions,plan
peds-ear-pain,Pediatrics,peds-ear-pain-p31,plan_phrases,parent/guardian advice discussed,31,parent guidance,plan
peds-ear-pain,Pediatrics,peds-ear-pain-f32,follow_up,2-3 days if not improving,32,2-3 days,followup
peds-ear-pain,Pediatrics,peds-ear-pain-f33,follow_up,sooner if worsening,33,sooner,followup
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s1,symptoms,abdominal pain,1,abdominal pain,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s2,symptoms,pain location,2,"periumbilical, epigastric, lower",gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s3,symptoms,vomiting,3,vomiting,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s4,symptoms,diarrhea,4,diarrhea,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s5,symptoms,constipation,5,constipation,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s6,symptoms,fever,6,fever,acute
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s7,symptoms,urinary symptoms,7,"dysuria, frequency",renal
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s8,symptoms,appetite change,8,appetite decreased,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-s9,symptoms,pain character,9,"crampy, colicky, sharp",gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-n10,relevant_negatives,no persistent vomiting,10,no persistent vomiting,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-n11,relevant_negatives,no blood in stool,11,"no melena, no hematochezia",gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-n12,relevant_negatives,no severe localized pain,12,no focal severe pain,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-n13,relevant_negatives,no fever,13,no fever,acute
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-n14,relevant_negatives,no dysuria,14,no pain with urination,renal
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-n15,relevant_negatives,no trauma,15,no injury,general
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-e16,exam_findings,abdomen soft,16,soft,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-e17,exam_findings,abdominal tenderness if assessed,17,"tenderness, location",gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-e18,exam_findings,bowel sounds normal,18,bowel sounds present,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-e19,exam_findings,no guarding,19,no guarding,gi
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-e20,exam_findings,child well appearing,20,"well, playing",general
peds-abdominal-pain,Pediatrics,peds-abdominal-pain-e21,exam_findings,afebrile,21,afebrile,vitals
