workflow_id,specialty_id,chip_id,group,chip_text,order,search_terms,tags
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-p37,plan_phrases,heat and cold therapy discussed,37,"heat pack, ice, cold therapy","plan,msk"
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-p38,plan_phrases,back care advice discussed,38,"back care, posture, ergonomics","plan,msk"
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-p39,plan_phrases,return precautions discussed,39,"return precautions, warning signs","plan,msk"
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-p40,plan_phrases,follow-up arranged,40,"next appointment","plan,msk"
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-p41,plan_phrases,patient questions addressed,41,"questions answered, concerns addressed","plan"
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-f42,follow_up,2-4 weeks if not improving,42,"2-4 weeks","followup,msk"
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-f43,follow_up,sooner if worsening,43,"sooner, PRN","followup,msk"
msk-low-back-pain,Orthopedics / MSK,msk-low-back-pain-f44,follow_up,sooner if red flag symptoms develop,44,"red flags develop","followup,msk,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s45,symptoms,neck pain,45,"neck pain, cervical pain","msk,pain"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s46,symptoms,stiffness,46,"neck stiffness, cervical stiffness","msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s47,symptoms,pain radiating to arm,47,"radiating arm pain, radiculopathy","msk,neuro"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s48,symptoms,numbness or tingling reported,48,"numbness, tingling in arm or hand","neuro,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s49,symptoms,headache associated,49,"headache, cervicogenic headache","neuro,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s50,symptoms,trauma history,50,"trauma, whiplash, injury","msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s51,symptoms,pain worse with movement,51,"pain with neck movement","msk,pain"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-s52,symptoms,onset and duration documented,52,"onset, duration","general,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r53,relevant_negatives,no limb weakness reported,53,"no arm weakness, no hand weakness","neuro,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r54,relevant_negatives,no gait disturbance reported,54,"no gait disturbance, no walking difficulty","msk,gait,neuro"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r55,relevant_negatives,no bowel or bladder symptoms reported,55,"no bowel, no bladder","neuro,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r56,relevant_negatives,no fever reported,56,"no fever","acute"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r57,relevant_negatives,no trauma reported,57,"no trauma","msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r58,relevant_negatives,no headache reported,58,"no headache","neuro"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-e59,exam_findings,cervical range of motion documented if assessed,59,"cervical ROM, flexion, extension, rotation","msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-e60,exam_findings,paraspinal tenderness if assessed,60,"cervical tenderness, paraspinal","msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-e61,exam_findings,upper limb power documented if assessed,61,"upper limb power, MRC","neuro,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-e62,exam_findings,upper limb sensation documented if assessed,62,"sensation, dermatomal, C5-T1","neuro,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-e63,exam_findings,upper limb reflexes documented if assessed,63,"reflexes, biceps, triceps, supinator","neuro,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-e64,exam_findings,Spurling test documented if assessed,64,"Spurling test, cervical compression","msk,neuro"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-e65,exam_findings,shoulder abduction documented if assessed,65,"shoulder abduction, range","msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r66,red_flags,trauma,66,"trauma, neck injury","msk,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r67,red_flags,neurological deficit affecting daily function,67,"neurological deficit","neuro,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r68,red_flags,fever,68,"fever, pyrexia","acute,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r69,red_flags,severe headache,69,"severe headache","neuro,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r70,red_flags,myelopathic symptoms,70,"myelopathy, hyperreflexia, clonus, gait unsteadiness","neuro,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r71,red_flags,bowel or bladder symptoms,71,"bowel, bladder","neuro,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-r72,red_flags,unexplained weight loss,72,"weight loss","general,high_safety"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-p73,plan_phrases,activity modification discussed,73,"activity modification","plan,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-p74,plan_phrases,analgesia plan discussed as per clinician plan,74,"pain relief, analgesia","plan,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-p75,plan_phrases,physiotherapy referral discussed as per clinician plan,75,"physiotherapy, cervical rehab","plan,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-p76,plan_phrases,ergonomic advice discussed,76,"ergonomics, posture, pillow, desk setup","plan,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-p77,plan_phrases,return precautions discussed,77,"return precautions, warning signs","plan,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-p78,plan_phrases,follow-up arranged,78,"next appointment","plan,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-p79,plan_phrases,patient questions addressed,79,"questions answered","plan"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-f80,follow_up,2 weeks if not improving,80,"2 weeks","followup,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-f81,follow_up,sooner if worsening,81,"sooner, PRN","followup,msk"
msk-neck-pain,Orthopedics / MSK,msk-neck-pain-f82,follow_up,sooner if arm weakness develops,82,"arm weakness develops","followup,msk,neuro"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s83,symptoms,knee pain,83,"knee pain","msk,pain"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s84,symptoms,swelling,84,"knee swelling, effusion","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s85,symptoms,locking,85,"knee locking, unable to straighten","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s86,symptoms,giving way,86,"knee giving way, instability","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s87,symptoms,clicking,87,"clicking, snapping sensation","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s88,symptoms,pain on stairs,88,"stairs pain, climbing steps","msk,pain"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s89,symptoms,trauma history,89,"trauma, injury, twist","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s90,symptoms,onset and duration documented,90,"onset, duration","general,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s91,symptoms,worse with activity,91,"activity related pain","msk,pain"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-s92,symptoms,better with rest,92,"rest relieves pain","msk,pain"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r93,relevant_negatives,no fever reported,93,"no fever","acute"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r94,relevant_negatives,no inability to bear weight reported,94,"able to weight bear","msk,gait"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r95,relevant_negatives,no locking reported,95,"no locking","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r96,relevant_negatives,no giving way reported,96,"no instability","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r97,relevant_negatives,no trauma reported,97,"no trauma","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r98,relevant_negatives,no redness or warmth reported,98,"no redness, no warmth","msk,dermatology"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e99,exam_findings,range of motion documented if assessed,99,"ROM, flexion, extension","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e100,exam_findings,effusion documented if assessed,100,"effusion, knee swelling on exam","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e101,exam_findings,joint line tenderness documented if assessed,101,"joint line tenderness, medial, lateral","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e102,exam_findings,Lachman test documented if assessed,102,"Lachman, ACL","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e103,exam_findings,anterior drawer documented if assessed,103,"anterior drawer test, ACL","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e104,exam_findings,posterior drawer documented if assessed,104,"posterior drawer test, PCL","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e105,exam_findings,McMurray test documented if assessed,105,"McMurray, meniscal tear","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e106,exam_findings,collateral ligament stress documented if assessed,106,"MCL, LCL, valgus, varus stress","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e107,exam_findings,patellar apprehension if assessed,107,"patellar apprehension, instability","msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-e108,exam_findings,gait documented,108,"gait, limp, antalgic gait","msk,gait"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r109,red_flags,acute trauma with inability to bear weight,109,"acute trauma, unable to weight bear","msk,high_safety"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r110,red_flags,fever with hot swollen joint,110,"hot swollen joint, septic arthritis","msk,high_safety"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r111,red_flags,neurovascular symptoms,111,"numbness, tingling, foot pulseless","neuro,msk,high_safety"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r112,red_flags,locking that prevents walking,112,"locked knee","msk,high_safety"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r113,red_flags,severe deformity,113,"deformity, angulation","msk,high_safety"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-r114,red_flags,open wound near the joint,114,"open wound, laceration","msk,high_safety"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-p115,plan_phrases,activity modification discussed,115,"activity modification, reduced weight bearing","plan,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-p116,plan_phrases,analgesia plan discussed as per clinician plan,116,"pain relief, analgesia","plan,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-p117,plan_phrases,physiotherapy referral discussed as per clinician plan,117,"physiotherapy, knee rehab","plan,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-p118,plan_phrases,RICE protocol discussed,118,"rest, ice, compression, elevation, RICE","plan,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-p119,plan_phrases,return precautions discussed,119,"return precautions, warning signs","plan,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-p120,plan_phrases,follow-up arranged,120,"next appointment","plan,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-p121,plan_phrases,patient questions addressed,121,"questions answered","plan"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-f122,follow_up,1-2 weeks if not improving,122,"1-2 weeks","followup,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-f123,follow_up,sooner if worsening,123,"sooner, PRN","followup,msk"
msk-knee-pain,Orthopedics / MSK,msk-knee-pain-f124,follow_up,sooner if unable to bear weight,124,"unable to bear weight","followup,msk,high_safety"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s125,symptoms,shoulder pain,125,"shoulder pain","msk,pain"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s126,symptoms,limited overhead activity,126,"limited overhead activity, reaching up","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s127,symptoms,weakness reported,127,"shoulder weakness","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s128,symptoms,night pain,128,"night pain, pain lying on shoulder","msk,pain"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s129,symptoms,trauma history,129,"trauma, injury, fall","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s130,symptoms,instability symptoms,130,"instability, shoulder slipping out","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s131,symptoms,pain with specific movements,131,"pain with lifting, throwing, reaching","msk,pain"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-s132,symptoms,onset and duration documented,132,"onset, duration","general,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r133,relevant_negatives,no neurovascular symptoms reported,133,"no numbness, no tingling in arm","neuro,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r134,relevant_negatives,no fever reported,134,"no fever","acute"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r135,relevant_negatives,no trauma reported,135,"no trauma","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r136,relevant_negatives,no neck pain reported,136,"no neck pain","msk,neuro"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r137,relevant_negatives,no bilateral symptoms reported,137,"no both sides","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-e138,exam_findings,shoulder range of motion documented if assessed,138,"ROM, abduction, flexion, rotation","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-e139,exam_findings,Neer test documented if assessed,139,"Neer test, impingement","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-e140,exam_findings,Hawkins-Kennedy test documented if assessed,140,"Hawkins, impingement","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-e141,exam_findings,rotator cuff strength documented if assessed,141,"rotator cuff, supraspinatus, empty can","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-e142,exam_findings,drop arm test documented if assessed,142,"drop arm test, rotator cuff tear","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-e143,exam_findings,apprehension and relocation test if assessed,143,"apprehension, instability, shoulder","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-e144,exam_findings,acromioclavicular joint tenderness if assessed,144,"AC joint tenderness","msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r145,red_flags,trauma with deformity,145,"trauma, deformity, dislocation","msk,high_safety"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r146,red_flags,neurovascular symptoms,146,"numbness, tingling, weak pulse","neuro,msk,high_safety"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r147,red_flags,severe weakness,147,"severe weakness, unable to lift arm","msk,high_safety"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r148,red_flags,fever,148,"fever, pyrexia","acute,high_safety"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r149,red_flags,redness or swelling over joint,149,"hot joint, septic joint concern","msk,high_safety"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-r150,red_flags,history of dislocation with new injury,150,"recurrent dislocation","msk,high_safety"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-p151,plan_phrases,activity modification discussed,151,"activity modification, rest from overhead activity","plan,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-p152,plan_phrases,analgesia plan discussed as per clinician plan,152,"pain relief, analgesia","plan,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-p153,plan_phrases,physiotherapy referral discussed as per clinician plan,153,"physiotherapy, shoulder rehab","plan,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-p154,plan_phrases,ice and heat therapy discussed,154,"ice, heat, cold pack","plan,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-p155,plan_phrases,return precautions discussed,155,"return precautions, warning signs","plan,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-p156,plan_phrases,follow-up arranged,156,"next appointment","plan,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-p157,plan_phrases,patient questions addressed,157,"questions answered","plan"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-f158,follow_up,2 weeks if not improving,158,"2 weeks","followup,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-f159,follow_up,sooner if worsening,159,"sooner, PRN","followup,msk"
msk-shoulder-pain,Orthopedics / MSK,msk-shoulder-pain-f160,follow_up,sooner if severe weakness or deformity,160,"severe weakness or deformity","followup,msk,high_safety"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s161,symptoms,hip pain,161,"hip pain","msk,pain"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s162,symptoms,groin pain,162,"groin pain","msk,pain"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s163,symptoms,lateral hip pain,163,"lateral hip pain, trochanteric pain","msk,pain"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s164,symptoms,limp,164,"limp, antalgic gait","msk,gait"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s165,symptoms,pain with walking,165,"pain walking, difficulty walking","msk,pain,gait"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s166,symptoms,trauma history,166,"trauma, fall, injury","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s167,symptoms,stiffness,167,"hip stiffness, reduced movement","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-s168,symptoms,onset and duration documented,168,"onset, duration","general,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r169,relevant_negatives,no inability to bear weight reported,169,"able to weight bear","msk,gait"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r170,relevant_negatives,no fever reported,170,"no fever","acute"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r171,relevant_negatives,no trauma reported,171,"no trauma","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r172,relevant_negatives,no knee pain reported,172,"no knee pain","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r173,relevant_negatives,no groin swelling reported,173,"no groin swelling, no hernia","general,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-e174,exam_findings,gait documented,174,"gait, antalgic gait, Trendelenburg gait","msk,gait"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-e175,exam_findings,hip range of motion documented if assessed,175,"hip ROM, flexion, abduction, rotation","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-e176,exam_findings,hip flexion documented if assessed,176,"hip flexion, fixed flexion deformity","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-e177,exam_findings,internal and external rotation documented if assessed,177,"hip rotation, IR, ER","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-e178,exam_findings,greater trochanter tenderness if assessed,178,"trochanteric tenderness","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-e179,exam_findings,Thomas test documented if assessed,179,"Thomas test, hip flexor tightness","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-e180,exam_findings,Trendelenburg sign documented if assessed,180,"Trendelenburg sign, gluteal weakness","msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r181,red_flags,inability to bear weight,181,"unable to weight bear","msk,gait,high_safety"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r182,red_flags,trauma especially in elderly,182,"trauma, fall","msk,high_safety"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r183,red_flags,fever,183,"fever, pyrexia","acute,high_safety"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r184,red_flags,severe night pain,184,"night pain, waking","msk,high_safety"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r185,red_flags,neurovascular symptoms,185,"numbness, tingling, weak pulse","neuro,msk,high_safety"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-r186,red_flags,sudden onset of severe pain,186,"sudden severe pain","msk,high_safety"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-p187,plan_phrases,activity modification discussed,187,"activity modification, walking aids","plan,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-p188,plan_phrases,analgesia plan discussed as per clinician plan,188,"pain relief, analgesia","plan,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-p189,plan_phrases,physiotherapy referral discussed as per clinician plan,189,"physiotherapy, hip rehab","plan,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-p190,plan_phrases,walking aid discussed,190,"walking aid, cane, walker","plan,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-p191,plan_phrases,return precautions discussed,191,"return precautions, warning signs","plan,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-p192,plan_phrases,follow-up arranged,192,"next appointment","plan,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-p193,plan_phrases,patient questions addressed,193,"questions answered","plan"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-f194,follow_up,2-4 weeks if not improving,194,"2-4 weeks","followup,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-f195,follow_up,sooner if worsening,195,"sooner, PRN","followup,msk"
msk-hip-pain,Orthopedics / MSK,msk-hip-pain-f196,follow_up,sooner if unable to bear weight,196,"unable to bear weight","followup,msk,gait,high_safety"
msk-ankle-pain,Orthopedics / MSK,msk-ankle-pain-s197,symptoms,ankle pain,197,"ankle pain","msk,pain"
msk-ankle-pain,Orthopedics / MSK,msk-ankle-pain-s198,symptoms,foot pain,198,"foot pain","msk,pain"
msk-ankle-pain,Orthopedics / MSK,msk-ankle-pain-s199,symptoms,swelling,199,"ankle swelling","msk"
msk-ankle-pain,Orthopedics / MSK,msk-ankle-pain-s200,symptoms,bruising,200,"bruising, ecchymosis","msk,dermatology"
msk-ankle-pain,Orthopedics / MSK,msk-ankle-pain-s201,symptoms,twisting injury,201,"twisting injury, rolled ankle","msk"
msk-ankle-pain,Orthopedics / MSK,msk-ankle-pain-s202,symptoms,pain on weight-bearing,202,"pain standing, pain walking","msk,pain,gait"
